Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.431368812605911,5.6474714679938,1.54991706986272,0.563991350160876,-0.632653419095547,1.45073158124514,1.47295348748196,1.25702482876329,0.696542442312051,3.45443198973012,9.86601343108215,4.55308281133995
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,24.5154120419235,19.9901813581977,19.7802144171366,19.8499944651163,19.0221266422351,18.4294953023634,18.3893323354028,19.2252227057273,18.3581252459328,18.6228214469268,18.2669838626379
Albania,ALB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,19.3956891374484,21.5088457362369,21.7636809971645,21.1419653523072,20.3584083577153,21.2794101864807,20.6196548783662,20.1145301950871,20.7469849089846,21.3944061535612,21.1561643427456
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.4050638293415,20.1152855452625,28.2130014584625,27.2673911512668,28.9778991754721,31.5697983098872,31.5719544148007,31.3042698874727,22.6577896143959,31.3091607591559,37.395422208546,39.6233960066537
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.0318995737727,43.3387875873655,47.19484413802,44.5336151883802,45.8319636476989,46.6244512220264,45.2362297135284,44.9749247621036,37.1719398177669,44.7088213484193,47.7542583145142,44.9148946762443
Albania,ALB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.360946807547,30.7962585719445,25.6746926299268,25.8190485021686,25.2238259425092,25.0525380257711,23.9102053888242,23.0125955147467,22.9650300135768,24.8122951383153,..,..
Albania,ALB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,19.5442179308467,19.8838379788985,19.0431238747717,20.2213647704271,19.8656546069374,19.3903472397819,17.973221771784,19.3001209202368,..,..
Albania,ALB,Time required to start a business (days),IC.REG.DURS,..,..,5,5,5,5,4.5,4.5,..,..,..,..
Albania,ALB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,73.1812519352364,68.1382711252925,66.3900717847667,63.6106665234143,58.4957456252221,61.421259139054,69.0770905543593,63.9743529640755,60.0508183231083,56.2859717952217
Albania,ALB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,18.3019361358269,18.5157898553099,17.590229809729,18.8874860606848,18.5459674731621,18.1443771903866,16.9832568328479,18.1985959060486,..,..
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.8883007196812,1.24636024189216,1.34651599128914,1.16230386432234,1.10358100880452,1.10915100558884,1.16054478505068,1.28080596201472,1.29847911563693,1.22084466120546,1.58488092384586,..
Albania,ALB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.936229188,116.4887372,117.9871153,116.9622462,125.9205273,94.36446759,91.51642864,91.35050062,92.31992041,97.88570679,..
Albania,ALB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,0.257234804303144,1.63419036731371,0.784313365143227,0.0884897113160142,0.0447019828200661,0.128427412960995,0.285854495639881,0.419509988977299,0.0596409977568037,..
Albania,ALB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.0706845948746,38.8466090315424,57.8387865018759,54.6156162573982,55.4075480872732,58.0887791110552,58.0281997335323,55.9219402221345,53.2621616304911,62.892607819511,67.1798767284327,56.3024691980375
Albania,ALB,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,108.1429488785,101.1418985703,100,101.0767054695,104.0747474235,104.1489992806,103.9745074856,103.9294905175,103.7218886175,..,..
Albania,ALB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,1122051223.3,8512452310,8447046910.5,8516222980.3,9801454504.1,9651086366.7,9274545228.5,10477366100.7,11054877741.5,10454989641.6,..
Albania,ALB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,4.47813553102625,17.5349661440739,33.5242160000422,15.1681195578846,11.1409381354262,20.6917492884079,12.0825478092128,29.7154946775374,14.5350320592138,9.51187026266305,..
Albania,ALB,Net migration,SM.POP.NETM,-52723,-63610,-14265,-12240,-10887,-9768,-9106,-8889,-9117,-10612,-8000,-8000
Albania,ALB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,597800000,1421007454.36595,1290863508.09402,1306009166.92504,1311822432.138,1458210055.85311,1472812241.61037,1465987212.49097,1718355918.32179,1745245135.76651,2036169283.29038
Albania,ALB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,143000000,1149927985.77736,989578334.828615,1044389554.85795,1022757857.07377,1204383363.60476,1201022154.46643,1069744879.65453,1218586452.37158,1441381891.41694,1614450266.79211
Albania,ALB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,11050000.1907349,317850006.103516,281170013.427734,335160003.662109,171039993.286133,168350006.103516,344519989.013672,27069999.6948242,309579986.572266,633419982.910156,315510009.765625,..
Algeria,DZA,"Population, total",SP.POP.TOTL,25518074,30774621,38760168,39543154,40339329,41136546,41927007,42705368,43451666,44177969,44903225,45606480
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.4940676377263,1.40229085828763,1.97904881035906,1.99994605069585,1.99343168879913,1.95700247075081,1.9033254281097,1.83944488568624,1.73245672803153,1.65770320084269,1.62833925417918,1.55401932380535
Algeria,DZA,Surface area (sq. km),AG.SRF.TOTL.K2,2381740,2381740,2381740,2381741,2381741,2381741,2381741,2381741,2381741,2381741,..,..
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,10.7140468732943,12.9210665311915,16.2738871581281,16.6026255583626,16.9369083372205,17.2716286111714,17.6035123046545,17.9303156808402,18.2436570559099,18.5486033116111,..,..
Algeria,DZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,60956936668.2286,49486762889.1485,236326684865.867,215806846087.057,201027370827.257,185015661645.885,189280929890.661,194060473548.879,177026869489.297,184244166678.997,201445397620.018,226263357365.072
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2390,1610,6100,5460,4980,4500,4510,4540,4070,4170,4490,4960
Algeria,DZA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,186414636320.754,270969277255.185,565280032550.007,541233810012.029,545393972006.106,556023170169.916,570984006976.819,589311312706.742,549034369411.233,636322358369.822,702937933908.706,765521472667.627
Algeria,DZA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7310,8800,14580,13690,13520,13520,13620,13800,12640,14400,15650,16790
Algeria,DZA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.416,70.478,75.11,75.622,75.732,75.743,76.066,76.474,74.453,76.377,77.129,..
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.556,2.566,3.004,3.041,3.051,3.05,3.023,2.988,2.942,2.889,2.829,..
Algeria,DZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,24.322,9.302,12.771,11.888,12.731,12.872,12.654,12.303,12.057,11.714,11.564,..
Algeria,DZA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,64,..,..,..,..,..,53.6,..,..,..,..
Algeria,DZA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,92,..,..,..,..,..,98.8,..,..,..,..
Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,51,41.7,25.7,25.3,24.9,24.5,24,23.5,22.9,22.3,21.8,..
Algeria,DZA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,5.4,..,..,..,..,..,2.7,..,..,..,..
Algeria,DZA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83,80,95,95,94,88,80,80,80,79,79,..
Algeria,DZA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.423957824707,82.3719024658203,101.006042480469,98.1254730224609,100.489837646484,102.320610046387,102.68798828125,99.7298889160156,102.240936279297,99.7526779174805,94.7113876342773,99.678840637207
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,93.7601623535156,109.776649475098,111.686698913574,110.842269897461,110.688102722168,109.837707519531,108.703483581543,107.775131225586,110.33056640625,106.995567321777,108.343933105469,108.761642456055
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,60.4537887573242,64.9110488891602,..,..,..,..,..,..,..,..,105.932548522949,102.7021484375
Algeria,DZA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.817080020904541,0.964209973812103,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Algeria,DZA,Forest area (sq. km),AG.LND.FRST.K2,16670,15790,19484,19560,19560,19430,19300,19390,19490,19583.333,..,..
Algeria,DZA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,7.10549985987089,7.10549311732352,7.10549311732352,7.10545448838319,4.40003633212111,4.40003633213823,4.40003633213823,..
Algeria,DZA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,39.4416288788121,50.0852752654041,76.1921697634925,79.6123410687294,82.0663287987908,87.152129456744,87.152129456744,87.152129456744,87.152129456744,87.152129456744,..,..
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,4.01659461355947,2.74811230466512,2.90182179829983,2.88887793150377,2.85214255674006,2.78342462531066,2.70094718319082,2.60752982388108,2.47298875191541,2.37124967540079,2.31409357700036,2.21517887208394
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,869.387830758701,877.171907332344,1333.13606896647,..,..,..,..,..,..,..,..,..
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,536.600058452687,689.23675778168,1368.62151887474,..,..,..,..,..,..,..,..,..
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,62048507531.3357,54790398570.3282,238942664192.59,187493855609.345,180763839522.151,189880896903.073,194554483655.528,193459662090.677,164873415325.201,186265418570.697,225560256621.757,239899491127.742
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.800000580172025,3.80000000133005,4.10000000035542,3.19999999974922,3.89999999992476,1.5000000001012,1.40000000013293,0.89999999991042,-5,3.8,3.60000000017391,4.10000000000679
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,30.2595985375201,22.6780091898695,1.45036466053507,-4.98674479503909,0.856688224295937,4.93800729455901,6.16467836467673,0.882992828155892,-4.71138391622451,15.9538980487654,22.8860752407762,-2.25825427168107
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,8.39504849504573,9.40707440856373,10.5327896965018,11.0683130545794,11.0318809304784,11.2438301354995,11.4791798857164,12.8341693887186,11.2334026305213,10.6168636526375,13.153358713028
Algeria,DZA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,53.3309696535528,38.5614138325673,32.7565009315894,32.205164049828,33.4766949498416,35.3432586054084,33.5743211841578,30.0235803787213,36.3169164014046,43.0607932210712,37.9985587313596
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.4436850828471,42.0697177213416,27.6194863705878,20.5281416810455,18.4866879717888,20.3336795171675,23.423105738908,20.407941949491,15.5352011116191,23.8825078175472,31.4468558130383,25.1675208213976
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.9370285987113,20.7886259146931,29.3040555963989,32.676480909369,31.2742448207328,29.4871366540912,29.0130619390143,26.0989006586763,24.8545554509197,23.3883951900933,20.3943509800654,21.0283730527596
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.5894206651089,23.5639069007647,46.8984793363791,51.779612559441,51.6415142855742,48.2675922575805,46.4568594962626,44.6295617875004,42.9493576825015,39.0886223997009,34.8516503606812,37.7372821866312
Algeria,DZA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Time required to start a business (days),IC.REG.DURS,..,..,20,18,18,18,18,18,..,..,..,..
Algeria,DZA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.46107058594342,3.43338563505363,5.54848333584853,6.27024285623508,6.38492898301865,5.92438332688534,5.48358870056161,5.99969025937654,6.69246839735744,5.58544666775166,4.77943828648395,..
Algeria,DZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.001841832,0.279451045,111.7079111,109.3176407,116.6140394,111.4475314,112.4675177,106.3696091,104.842178,106.4235366,109.1653573,..
Algeria,DZA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,0.328391631416688,0.233281066486999,0.489614088330072,0.96029933858419,..,..,..,..,..,..
Algeria,DZA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,36.5036983179028,56.9479339704922,49.6524973473863,46.0655095705949,42.6606340094642,42.7899811540678,45.2968229485962,41.3233431383382,34.8625033857803,40.8572888000224,46.3672109468206,39.0363479137745
Algeria,DZA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,39.2704496682,53.1043580755,143.4029715333,100,82.5372236418,93.880987359,111.019824637,101.6912729064,72.7872075272,115.7738397249,..,..
Algeria,DZA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,28153911739.3,25461612754.1,5521188948.6,4671396332.7,5463001796.7,5706818288.8,5710491550,5492379098.5,5177878073.5,7378779146.5,7129257355.9,..
Algeria,DZA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,65.0793528638687,48.9394835315325,0.448059126334839,1.72343736396926,1.01403802715903,0.599990207704779,0.476882299088464,0.491759309197809,0.679785382766472,0.451810431719416,0.440337562858954,..
Algeria,DZA,Net migration,SM.POP.NETM,-21641,-18994,-36088,-36371,-36227,-36448,-36227,-36386,-18797,-18797,-9999,-9999
Algeria,DZA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,352000000,790000000,2452442617.07256,1997393458.35396,1989023597.12295,1791887073.28626,1984998399.13173,1785838683.22299,1699608934.62519,1791896708.54488,1704725677.60992,1867591302.65443
Algeria,DZA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,334914.564224985,280100000,1502206170.55838,-537792920.921856,1638263953.77737,1230243450.87889,1466116068.03412,1381200049.59264,1143918159.62919,869194073.014935,240013321.325058,1215776626.75898
Algeria,DZA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,331649993.896484,199960006.713867,160619995.117188,71129997.253418,144539993.286133,174649993.896484,144610000.610352,172000000,209850006.103516,214449996.948242,214990005.493164,..
American Samoa,ASM,"Population, total",SP.POP.TOTL,47818,58230,52217,51368,50448,49463,48424,47321,46189,45035,44273,43914
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,3.25193894169625,1.09822902395737,-1.47894571116667,-1.63927018758043,-1.80723076890422,-1.97181874740715,-2.12293567392473,-2.30413869890523,-2.4212497099907,-2.53017092647207,-1.70649548061895,-0.814183458237158
American Samoa,ASM,Surface area (sq. km),AG.SRF.TOTL.K2,200,200,200,200,200,200,200,200,200,200,..,..
American Samoa,ASM,Population density (people per sq. km of land area),EN.POP.DNST,239.09,291.15,261.085,256.84,252.24,247.315,242.12,236.605,230.945,225.175,..,..
American Samoa,ASM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,53.99,50.092,44.618,43.031,39.35,35.06,32.192,30.65,30.191,30.036,29.989,..
American Samoa,ASM,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"School enrollment, primary (% gross)",SE.PRM.ENRR,96.6302337646484,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,90.7099533081055,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.999109983444214,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Forest area (sq. km),AG.LND.FRST.K2,180.7,177.3,173.1,172.8,172.5,172.2,171.9,171.6,171.3,171,..,..
American Samoa,ASM,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,8.70852175263238,8.71956554004454,8.71956554004454,8.71956491978601,0.00264356353982557,8.72742799710092,8.72742799710092,..
